Classifier;best_HP;Features;Accuracy;Precision;Mean_CV_Train_Accuracy;Mean_CV_Test_Accuracy;AUC
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color1', 'PhotoAmt'];0.5713333333333334;0.7051792828685259;0.5997798272469317;0.5852187519139918;0.5029607540337611
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 3};['Breed1', 'Color2', 'Sterilized'];0.5706666666666667;0.7364787111622555;0.664460545086934;0.6408803176239761;0.5460141647585068
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color1', 'Color2', 'Sterilized', 'PhotoAmt', 'Age_2'];0.5706666666666667;0.7397899649941657;0.6635971716627662;0.6139234868399309;0.5499121358964801
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color1', 'Color2', 'PhotoAmt', 'Age_2'];0.5706666666666667;0.7353951890034365;0.632025127094865;0.5929500104047908;0.544714841045849
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color1', 'PhotoAmt', 'Age_2'];0.568;0.7283950617283951;0.6251515602206853;0.6113540757162987;0.5356728260290751
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color1', 'Color2', 'PhotoAmt', 'Age_0', 'Age_2'];0.5653333333333334;0.7448359659781288;0.6548208041859267;0.6122211751819785;0.5545662708344427
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color2', 'PhotoAmt', 'Age_2'];0.5626666666666666;0.730635838150289;0.6019239275108922;0.5863514596415423;0.5377283135417221
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color1', 'Color2', 'PhotoAmt'];0.5586666666666666;0.7180910099889012;0.5609207472320709;0.5332385046287814;0.5212418126630811
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color2', 'PhotoAmt', 'Age_0', 'Age_2'];0.5586666666666666;0.7235494880546075;0.6190989184259955;0.6017434455997898;0.5283880930826987
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color2', 'PhotoAmt', 'Age_0'];0.5573333333333333;0.7398773006134969;0.6070126390987577;0.593715140174458;0.5475797433303158
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color2', 'Age_0'];0.5566666666666666;0.7512886597938144;0.595062248026962;0.5961586775909188;0.5594493849512754
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 3};['Color1', 'Sterilized', 'State'];0.55;0.7369077306733167;0.6299133448328115;0.6181214651520074;0.5430161350444646
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color2', 'Sterilized', 'PhotoAmt'];0.5446666666666666;0.7447368421052631;0.6050732774905769;0.5933191813530769;0.5502689174077428
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color2', 'PhotoAmt'];0.544;0.7270501835985312;0.5761143847634748;0.5720726352355011;0.5309547899249161
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color1', 'Color2', 'Sterilized', 'PhotoAmt'];0.542;0.7305764411027569;0.6158007532189628;0.5821789783310276;0.5347302838276798
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 3};['PhotoAmt', 'Age_0'];0.532;0.7214554579673776;0.6155116665578166;0.6060869353455548;0.5230736460940412
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['PhotoAmt', 'Age_2'];0.5246666666666666;0.687089715536105;0.6186244749848017;0.6092494973611747;0.47628201714681295
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color1', 'Color2'];0.524;0.707673568818514;0.5762361983305532;0.5764269554849818;0.5056925288886522
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color1', 'Sterilized', 'Age_0', 'Age_2'];0.5166666666666667;0.6797385620915033;0.6212420906759509;0.6115020224111777;0.4653975185047127
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color1', 'Sterilized', 'Age_0'];0.502;0.6648822269807281;0.6274848591969034;0.6137552249398578;0.44262740295010383
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 5};['Sterilized', 'PhotoAmt'];0.43266666666666664;0.7133891213389121;0.6103410488658018;0.6014739830335536;0.5076787901379199
