Classifier;best_HP;Features;Accuracy;Precision;Mean_CV_Train_Accuracy;Mean_CV_Test_Accuracy;AUC
GaussianNB;{};['Color1', 'PhotoAmt', 'Age_0'];0.2653333333333333;0.2653333333333333;0.2701774586485227;0.26850836498486247;0
GaussianNB;{};['Color2', 'PhotoAmt', 'Age_0', 'Age_2'];0.26466666666666666;0.26466666666666666;0.267231784285147;0.2653201320204529;0
GaussianNB;{};['Breed1', 'Color1', 'PhotoAmt', 'Age_0', 'Age_2'];0.26466666666666666;0.26466666666666666;0.2762544902761497;0.2756240608566279;0
GaussianNB;{};['Breed1', 'Sterilized'];0.26466666666666666;0.26466666666666666;0.262246639517966;0.2611007398891114;0
GaussianNB;{};['Breed1', 'Color2', 'Sterilized', 'State', 'Age_2'];0.264;0.264;0.24894409885649166;0.2476095393758389;0
GaussianNB;{};['Breed1', 'PhotoAmt', 'Age_0'];0.26266666666666666;0.26266666666666666;0.2767175200605074;0.2751804954255083;0
GaussianNB;{};['Breed1', 'State', 'PhotoAmt', 'Age_0'];0.2613333333333333;0.2613333333333333;0.2763657009113275;0.2746604389897035;0
GaussianNB;{};['Breed1', 'State', 'PhotoAmt', 'Age_0', 'Age_2'];0.26066666666666666;0.26066666666666666;0.2751428576577848;0.27117717321655793;0
GaussianNB;{};['Breed1', 'Color2', 'PhotoAmt', 'Age_0', 'Age_2'];0.26;0.26;0.2657678364706586;0.26502468723144035;0
GaussianNB;{};['Color1', 'Color2', 'PhotoAmt', 'Age_0'];0.26;0.26;0.26584210619815807;0.2609478128104443;0
GaussianNB;{};['Breed1', 'Color1', 'PhotoAmt'];0.25933333333333336;0.25933333333333336;0.25383566754315934;0.2515363156494004;0
GaussianNB;{};['State', 'PhotoAmt', 'Age_0', 'Age_2'];0.25933333333333336;0.25933333333333336;0.25663397305366586;0.2556846274503557;0
GaussianNB;{};['Color2', 'Sterilized', 'State', 'Age_0'];0.25666666666666665;0.25666666666666665;0.23369520215329;0.23093472007725452;0
GaussianNB;{};['Breed1', 'PhotoAmt'];0.256;0.256;0.2272108902386286;0.22441005111027312;0
GaussianNB;{};['PhotoAmt', 'Age_0', 'Age_2'];0.25466666666666665;0.25466666666666665;0.26526755682204867;0.262356455772132;0
GaussianNB;{};['Color1', 'Color2', 'State', 'PhotoAmt', 'Age_0'];0.25333333333333335;0.25333333333333335;0.2541876840812614;0.251092255841949;0
GaussianNB;{};['Breed1', 'State', 'PhotoAmt'];0.25333333333333335;0.25333333333333335;0.23115717024271026;0.22685693929965;0
GaussianNB;{};['Color1', 'State', 'PhotoAmt', 'Age_0', 'Age_2'];0.25266666666666665;0.25266666666666665;0.24887012950343895;0.24790495669949966;0
GaussianNB;{};['Breed1', 'Color1', 'State', 'PhotoAmt'];0.252;0.252;0.23849455588479454;0.23530484205912136;0
GaussianNB;{};['Color1', 'State'];0.24933333333333332;0.24933333333333332;0.23904987786345888;0.24019977198264958;0
GaussianNB;{};['Color2', 'PhotoAmt', 'Age_0'];0.24866666666666667;0.24866666666666667;0.2670280308575527;0.2647271550756931;0
GaussianNB;{};['Breed1', 'Color1', 'Color2', 'Age_2'];0.24866666666666667;0.24866666666666667;0.2684730722461478;0.2671004635876726;0
GaussianNB;{};['Breed1', 'Color2', 'Sterilized', 'Age_2'];0.248;0.248;0.2486847315291814;0.24701689201530042;0
GaussianNB;{};['Breed1', 'Sterilized', 'PhotoAmt', 'Age_0', 'Age_2'];0.24733333333333332;0.24733333333333332;0.2507226828964988;0.246349868482163;0
GaussianNB;{};['Color1', 'Color2', 'PhotoAmt', 'Age_0', 'Age_2'];0.24733333333333332;0.24733333333333332;0.2582083247833893;0.2566504465454218;0
GaussianNB;{};['Color1', 'Sterilized', 'PhotoAmt', 'Age_0', 'Age_2'];0.24733333333333332;0.24733333333333332;0.23508522009251015;0.2324158166369171;0
GaussianNB;{};['Color2', 'State', 'PhotoAmt', 'Age_0'];0.24533333333333332;0.24533333333333332;0.264156234876683;0.26094718110735354;0
GaussianNB;{};['Color2', 'Sterilized', 'State', 'Age_2'];0.244;0.244;0.23326947887522298;0.23515771016967818;0
GaussianNB;{};['Color1', 'Color2', 'Age_2'];0.24333333333333335;0.24333333333333335;0.26274760745316544;0.2573927800731183;0
GaussianNB;{};['Breed1', 'Color2', 'Age_2'];0.24266666666666667;0.24266666666666667;0.272345588868226;0.27050850176231434;0
GaussianNB;{};['Breed1', 'Color1', 'Color2', 'PhotoAmt'];0.23933333333333334;0.23933333333333334;0.2342886596717182;0.23233957282039772;0
GaussianNB;{};['Color1', 'Color2', 'Sterilized', 'Age_2'];0.23866666666666667;0.23866666666666667;0.21803872307218178;0.2170031401136681;0
GaussianNB;{};['Breed1', 'Color2', 'State', 'PhotoAmt'];0.23866666666666667;0.23866666666666667;0.22495025498786786;0.2219656622679075;0
GaussianNB;{};['Sterilized', 'State', 'PhotoAmt', 'Age_0', 'Age_2'];0.23666666666666666;0.23666666666666666;0.23736430348357979;0.23552766845804846;0
GaussianNB;{};['Color2', 'State', 'PhotoAmt', 'Age_0', 'Age_2'];0.23666666666666666;0.23666666666666666;0.2520014919169666;0.2479785913076007;0
GaussianNB;{};['Sterilized', 'State', 'Age_0'];0.23666666666666666;0.23666666666666666;0.23704800575826396;0.2356808427248815;0
GaussianNB;{};['Breed1', 'Color1', 'Color2', 'Sterilized', 'Age_2'];0.23533333333333334;0.23533333333333334;0.25224201632612353;0.25057513819878385;0
GaussianNB;{};['Breed1', 'Color1', 'Color2', 'State', 'PhotoAmt'];0.23466666666666666;0.23466666666666666;0.22676595329451982;0.2231514513653164;0
GaussianNB;{};['Color1', 'Color2', 'State', 'Age_2'];0.232;0.232;0.23816057211205202;0.23382564060873107;0
GaussianNB;{};['Color2', 'Sterilized', 'PhotoAmt', 'Age_0', 'Age_2'];0.232;0.232;0.2311386809081916;0.22959949200085364;0
GaussianNB;{};['Color2', 'Sterilized'];0.232;0.232;0.22482005553837697;0.22174574719626822;0
GaussianNB;{};['Color1', 'Color2', 'Sterilized', 'State', 'Age_0'];0.23133333333333334;0.23133333333333334;0.2086262666468591;0.20825819957478142;0
GaussianNB;{};['Breed1', 'Color2', 'PhotoAmt'];0.23;0.23;0.2283041279258724;0.22307575685583245;0
GaussianNB;{};['Breed1', 'Color1', 'Sterilized', 'PhotoAmt', 'Age_2'];0.22533333333333333;0.22533333333333333;0.22015120678008632;0.21803990221236152;0
GaussianNB;{};['Breed1', 'Color1', 'Color2', 'Sterilized', 'State'];0.22266666666666668;0.22266666666666668;0.2168343777352848;0.21455768012258333;0
GaussianNB;{};['Breed1', 'Color1', 'Sterilized'];0.22066666666666668;0.22066666666666668;0.22472777192619747;0.22137392126397745;0
GaussianNB;{};['Breed1', 'Color2', 'Sterilized', 'PhotoAmt', 'Age_2'];0.21933333333333332;0.21933333333333332;0.22118882541833793;0.2191510130183021;0
GaussianNB;{};['Breed1', 'Sterilized', 'State', 'PhotoAmt', 'Age_2'];0.21866666666666668;0.21866666666666668;0.22250436594258405;0.22144807771376213;0
GaussianNB;{};['Color1', 'Color2', 'State'];0.21733333333333332;0.21733333333333332;0.20655183780672415;0.20455054187765778;0
GaussianNB;{};['Breed1', 'Sterilized', 'PhotoAmt', 'Age_2'];0.21733333333333332;0.21733333333333332;0.22254143043289193;0.2213738663332739;0
GaussianNB;{};['Breed1', 'Color1', 'Sterilized', 'PhotoAmt', 'Age_0'];0.21666666666666667;0.21666666666666667;0.22039203842939176;0.21922577370582577;0
GaussianNB;{};['Breed1', 'Color2', 'Sterilized', 'PhotoAmt', 'Age_0'];0.21466666666666667;0.21466666666666667;0.2223376958859772;0.2198171027294792;0
GaussianNB;{};['Breed1', 'Sterilized', 'State', 'PhotoAmt', 'Age_0'];0.21133333333333335;0.21133333333333335;0.22415348687960127;0.22026171184396603;0
GaussianNB;{};['Breed1', 'Color2', 'State', 'PhotoAmt', 'Age_2'];0.21;0.21;0.2230603470286059;0.218779104689956;0
GaussianNB;{};['Breed1', 'Color1', 'PhotoAmt', 'Age_2'];0.20933333333333334;0.20933333333333334;0.21357391781737975;0.21314675753669848;0
GaussianNB;{};['Breed1', 'Color2', 'Sterilized', 'State'];0.20866666666666667;0.20866666666666667;0.2071070636655655;0.2060344399032011;0
GaussianNB;{};['Color1', 'Color2', 'Sterilized', 'PhotoAmt', 'Age_2'];0.20733333333333334;0.20733333333333334;0.20290150387186956;0.20329150268707266;0
GaussianNB;{};['Color1', 'Color2'];0.20733333333333334;0.20733333333333334;0.19382265875497537;0.18891350089578246;0
GaussianNB;{};['Breed1', 'Color1', 'Color2', 'PhotoAmt', 'Age_2'];0.20666666666666667;0.20666666666666667;0.2290633578104179;0.23048925953686275;0
GaussianNB;{};['Color1', 'Color2', 'Sterilized'];0.20133333333333334;0.20133333333333334;0.1776100458259838;0.1748345418545869;0
GaussianNB;{};['Color2', 'Sterilized', 'State'];0.2;0.2;0.19369322654764287;0.19454496915778322;0
GaussianNB;{};['Breed1', 'Sterilized', 'PhotoAmt', 'Age_0'];0.19666666666666666;0.19666666666666666;0.2090715400103483;0.20425331184078005;0
GaussianNB;{};['Color1', 'State', 'PhotoAmt', 'Age_2'];0.19533333333333333;0.19533333333333333;0.19143297062689776;0.1899495763606816;0
GaussianNB;{};['Color1', 'Color2', 'Sterilized', 'State', 'Age_2'];0.19533333333333333;0.19533333333333333;0.1905618280891817;0.18972916691271044;0
GaussianNB;{};['Breed1', 'Color1', 'Color2', 'Sterilized'];0.194;0.194;0.2142407284921383;0.21203737704791964;0
GaussianNB;{};['Breed1', 'Color1', 'State', 'PhotoAmt', 'Age_2'];0.19333333333333333;0.19333333333333333;0.21514894753514016;0.21366533084350764;0
GaussianNB;{};['Color1', 'Sterilized', 'PhotoAmt', 'Age_2'];0.19333333333333333;0.19333333333333333;0.17835194839601332;0.17964850392109094;0
GaussianNB;{};['Color2', 'Sterilized', 'State', 'PhotoAmt', 'Age_2'];0.19066666666666668;0.19066666666666668;0.19208126107148027;0.18943127770739018;0
GaussianNB;{};['Color1', 'Color2', 'State', 'PhotoAmt', 'Age_2'];0.19066666666666668;0.19066666666666668;0.19545334013381083;0.1944715542724964;0
GaussianNB;{};['Color1', 'PhotoAmt', 'Age_2'];0.19066666666666668;0.19066666666666668;0.19524962446757557;0.1941742143742116;0
GaussianNB;{};['Breed1', 'State', 'PhotoAmt', 'Age_2'];0.19;0.19;0.2045509200340573;0.20277067722141826;0
GaussianNB;{};['Color1', 'Sterilized', 'State', 'PhotoAmt', 'Age_2'];0.188;0.188;0.19647247287039454;0.195657013785684;0
GaussianNB;{};['Breed1', 'Color2', 'PhotoAmt', 'Age_2'];0.188;0.188;0.21763143077016953;0.21722376928445342;0
GaussianNB;{};['Color1', 'Color2', 'PhotoAmt', 'Age_2'];0.18733333333333332;0.18733333333333332;0.1888572425814592;0.18780159359464052;0
GaussianNB;{};['PhotoAmt', 'Age_2'];0.186;0.186;0.20486599738090647;0.20588266636930846;0
GaussianNB;{};['Sterilized', 'PhotoAmt', 'Age_2'];0.18533333333333332;0.18533333333333332;0.17611018695906316;0.17586822783388184;0
GaussianNB;{};['Color2', 'State'];0.184;0.184;0.18572607927327922;0.18520680448597085;0
GaussianNB;{};['State', 'PhotoAmt', 'Age_2'];0.184;0.184;0.2013826390263817;0.20306631426789318;0
GaussianNB;{};['Color2', 'Sterilized', 'PhotoAmt', 'Age_2'];0.18333333333333332;0.18333333333333332;0.1805935296082954;0.1820951449223019;0
GaussianNB;{};['Sterilized', 'PhotoAmt', 'Age_0'];0.182;0.182;0.19245170686921176;0.19121053812589076;0
GaussianNB;{};['Breed1', 'PhotoAmt', 'Age_2'];0.182;0.182;0.19738029541912663;0.19699067633703393;0
GaussianNB;{};['Sterilized', 'State', 'PhotoAmt', 'Age_0'];0.18133333333333335;0.18133333333333335;0.17863014147722267;0.17905401638198373;0
GaussianNB;{};['Color2', 'PhotoAmt', 'Age_2'];0.18066666666666667;0.18066666666666667;0.19641665814890558;0.19595363958482276;0
GaussianNB;{};['Color2', 'State', 'PhotoAmt', 'Age_2'];0.17866666666666667;0.17866666666666667;0.18915369499618223;0.18935775296069626;0
GaussianNB;{};['Breed1', 'Color2', 'Sterilized', 'State', 'PhotoAmt'];0.17733333333333334;0.17733333333333334;0.17927804572608785;0.17750076834321585;0
GaussianNB;{};['Breed1', 'Color2', 'Sterilized'];0.17666666666666667;0.17666666666666667;0.19234058377172986;0.1951385228749302;0
GaussianNB;{};['Sterilized', 'State', 'PhotoAmt'];0.176;0.176;0.15335734097554582;0.15296866120966746;0
GaussianNB;{};['Sterilized', 'State', 'PhotoAmt', 'Age_2'];0.176;0.176;0.1706255744124912;0.17164457857301568;0
GaussianNB;{};['Color1', 'Sterilized', 'PhotoAmt', 'Age_0'];0.176;0.176;0.16766099362322212;0.16764350852291063;0
GaussianNB;{};['Sterilized', 'PhotoAmt'];0.17533333333333334;0.17533333333333334;0.17005118981322115;0.17045939371334579;0
GaussianNB;{};['Breed1', 'Color1', 'Color2', 'Sterilized', 'PhotoAmt'];0.17133333333333334;0.17133333333333334;0.18342824565102858;0.1821702626593986;0
GaussianNB;{};['Color1', 'Sterilized', 'State', 'PhotoAmt', 'Age_0'];0.17066666666666666;0.17066666666666666;0.1765361625516655;0.1766103965694677;0
GaussianNB;{};['Color1', 'Color2', 'PhotoAmt'];0.17066666666666666;0.17066666666666666;0.1700326283888352;0.16771653889327265;0
GaussianNB;{};['Breed1', 'Color1', 'Sterilized', 'State', 'PhotoAmt'];0.17066666666666666;0.17066666666666666;0.1778145613464602;0.17675892919185127;0
GaussianNB;{};['Breed1', 'Color1', 'Sterilized', 'PhotoAmt'];0.16666666666666666;0.16666666666666666;0.16903217036071452;0.16853261689047722;0
GaussianNB;{};['Color1', 'Color2', 'Sterilized', 'PhotoAmt', 'Age_0'];0.16666666666666666;0.16666666666666666;0.18454007222546484;0.18365201838750372;0
GaussianNB;{};['Color1', 'Sterilized', 'PhotoAmt'];0.166;0.166;0.15469150299906723;0.1545247381796679;0
GaussianNB;{};['Color1', 'Sterilized', 'State', 'PhotoAmt'];0.16533333333333333;0.16533333333333333;0.15643313754926894;0.15608089754572366;0
GaussianNB;{};['Color1', 'Color2', 'Sterilized', 'PhotoAmt'];0.16533333333333333;0.16533333333333333;0.15474693324126426;0.15474797655887157;0
GaussianNB;{};['Breed1', 'Color2', 'Sterilized', 'PhotoAmt'];0.16333333333333333;0.16333333333333333;0.16754964910686235;0.16801484007886952;0
